fold,period_idx,date,split,id,weight,p_hat,c_exec,implied,next_implied,edge
186,186,2025-11-05 00:00:00+00:00,train,562000,0.0,0.027454450977424636,0.0115,0.0115,0.0115,0.015954450977424636
186,186,2025-11-05 00:00:00+00:00,train,562001,0.0,0.028340986980150126,0.0075,0.0075,0.0075,0.020840986980150127
186,186,2025-11-05 00:00:00+00:00,train,562002,0.0,0.02493192202909911,0.0065,0.0065,0.0065,0.018431922029099112
186,186,2025-11-05 00:00:00+00:00,train,562003,0.0,0.024639358562974972,0.0075,0.0075,0.0075,0.017139358562974973
186,186,2025-11-05 00:00:00+00:00,train,562793,0.0,0.06607974190971005,0.535,0.535,0.535,-0.46892025809029
186,186,2025-11-05 00:00:00+00:00,train,562794,0.0,0.06313835022410874,0.465,0.465,0.465,-0.4018616497758913
186,186,2025-11-05 00:00:00+00:00,train,562802,0.0,0.05850145287008406,0.845,0.845,0.845,-0.786498547129916
186,186,2025-11-05 00:00:00+00:00,train,562803,0.0,0.055717248652395926,0.155,0.155,0.155,-0.09928275134760407
186,186,2025-11-05 00:00:00+00:00,train,562828,0.0,0.06746441259389885,0.515,0.515,0.515,-0.44753558740610117
186,186,2025-11-05 00:00:00+00:00,train,562829,0.0136986301369863,0.07641238730891582,0.0075,0.0075,0.0075,0.06891238730891583
186,186,2025-11-05 00:00:00+00:00,train,562830,0.0,0.0734182885736498,0.345,0.345,0.345,-0.2715817114263502
186,186,2025-11-05 00:00:00+00:00,train,562831,0.0,0.0674116645901211,0.135,0.135,0.135,-0.06758833540987891
186,186,2025-11-05 00:00:00+00:00,train,562832,0.0136986301369863,0.08024617980068917,0.0055,0.0055,0.0055,0.07474617980068916
186,186,2025-11-05 00:00:00+00:00,train,564161,0.0136986301369863,0.0893999519489197,0.022,0.022,0.022,0.0673999519489197
186,186,2025-11-05 00:00:00+00:00,train,564166,0.0136986301369863,0.0816500587361265,0.0185,0.0185,0.0185,0.0631500587361265
186,186,2025-11-05 00:00:00+00:00,train,564194,0.0,0.08680393599207117,0.235,0.235,0.235,-0.1481960640079288
186,186,2025-11-05 00:00:00+00:00,train,564195,0.0,0.09588357230288574,0.135,0.135,0.135,-0.039116427697114264
186,186,2025-11-05 00:00:00+00:00,train,564196,0.0136986301369863,0.09153957543637388,0.018,0.018,0.018,0.07353957543637388
186,186,2025-11-05 00:00:00+00:00,train,564198,0.0,0.06934821952190194,0.145,0.145,0.145,-0.07565178047809805
186,186,2025-11-05 00:00:00+00:00,train,564205,0.0136986301369863,0.08872068746115984,0.0035,0.0035,0.0035,0.08522068746115984
186,186,2025-11-05 00:00:00+00:00,train,564210,0.0,0.08700846334950797,0.615,0.615,0.615,-0.527991536650492
186,186,2025-11-05 00:00:00+00:00,train,564211,0.0,0.08619169044028273,0.125,0.125,0.125,-0.03880830955971727
186,186,2025-11-05 00:00:00+00:00,train,564212,0.0136986301369863,0.08845237617407126,0.0155,0.0155,0.0155,0.07295237617407126
186,186,2025-11-05 00:00:00+00:00,train,564213,0.0136986301369863,0.08534665490079527,0.018,0.018,0.018,0.06734665490079526
186,186,2025-11-05 00:00:00+00:00,train,564222,0.0136986301369863,0.08004235582806783,0.0015,0.0015,0.0015,0.07854235582806783
186,186,2025-11-05 00:00:00+00:00,train,564223,0.0136986301369863,0.07943499089401182,0.0015,0.0015,0.0015,0.07793499089401182
186,186,2025-11-05 00:00:00+00:00,train,565064,0.0,0.03455432390853327,0.385,0.385,0.385,-0.35044567609146676
186,186,2025-11-05 00:00:00+00:00,train,565065,0.0,0.04357417368787675,0.605,0.605,0.605,-0.5614258263121232
186,186,2025-11-05 00:00:00+00:00,train,566136,0.0,0.0591556111035201,0.245,0.245,0.245,-0.1858443888964799
186,186,2025-11-05 00:00:00+00:00,train,566140,0.0,0.05427206541477287,0.265,0.265,0.265,-0.21072793458522715
186,186,2025-11-05 00:00:00+00:00,train,566142,0.0,0.0563611964808672,0.355,0.355,0.355,-0.2986388035191328
186,186,2025-11-05 00:00:00+00:00,train,566146,0.0,0.06395535064253617,0.116,0.116,0.116,-0.052044649357463835
186,186,2025-11-05 00:00:00+00:00,train,566170,0.0136986301369863,0.0489505307120261,0.001,0.0005,0.0005,0.047950530712026096
186,186,2025-11-05 00:00:00+00:00,train,566186,0.0136986301369863,0.042926195997354324,0.001,0.0005,0.0005,0.041926195997354324
186,186,2025-11-05 00:00:00+00:00,train,566187,0.0,0.05553409690479299,0.425,0.425,0.425,-0.369465903095207
186,186,2025-11-05 00:00:00+00:00,train,566188,0.0,0.05188525866303223,0.575,0.575,0.575,-0.5231147413369677
186,186,2025-11-05 00:00:00+00:00,train,566191,0.0136986301369863,0.0536344485863134,0.001,0.0005,0.0005,0.0526344485863134
186,186,2025-11-05 00:00:00+00:00,train,566193,0.0136986301369863,0.04595030746801807,0.001,0.0005,0.0005,0.04495030746801807
186,186,2025-11-05 00:00:00+00:00,train,566230,0.0136986301369863,0.05499692240088554,0.001,0.0005,0.0005,0.053996922400885536
186,186,2025-11-05 00:00:00+00:00,train,567560,0.0136986301369863,0.05387425305199676,0.0065,0.0065,0.0065,0.04737425305199676
186,186,2025-11-05 00:00:00+00:00,train,567561,0.0,0.06121213441511933,0.985,0.985,0.985,-0.9237878655848807
186,186,2025-11-05 00:00:00+00:00,train,567562,0.0136986301369863,0.04043771951092899,0.001,0.0005,0.0005,0.03943771951092899
186,186,2025-11-05 00:00:00+00:00,train,567563,0.0136986301369863,0.049726575455413154,0.001,0.0005,0.0005,0.04872657545541315
186,186,2025-11-05 00:00:00+00:00,train,567621,0.0,0.03741874661123062,0.0745,0.0745,0.0745,-0.03708125338876938
186,186,2025-11-05 00:00:00+00:00,train,567687,0.0,0.04658968355661374,0.295,0.295,0.295,-0.24841031644338624
186,186,2025-11-05 00:00:00+00:00,train,568117,0.0,0.06747619123176091,0.065,0.065,0.065,0.0024761912317609047
186,186,2025-11-05 00:00:00+00:00,train,569356,0.0136986301369863,0.09016619058226091,0.001,0.0005,0.0005,0.08916619058226091
186,186,2025-11-05 00:00:00+00:00,train,569357,0.0136986301369863,0.0879634633306401,0.0015,0.0015,0.0015,0.0864634633306401
186,186,2025-11-05 00:00:00+00:00,train,569359,0.0136986301369863,0.08910407648214165,0.001,0.0005,0.0005,0.08810407648214165
186,186,2025-11-05 00:00:00+00:00,train,569364,0.0136986301369863,0.08197495955055559,0.001,0.0005,0.0005,0.08097495955055559
186,186,2025-11-05 00:00:00+00:00,train,569365,0.0136986301369863,0.08715653022664609,0.0015,0.0015,0.0015,0.08565653022664609
186,186,2025-11-05 00:00:00+00:00,train,569367,0.0136986301369863,0.08310184470229265,0.001,0.0005,0.0005,0.08210184470229265
186,186,2025-11-05 00:00:00+00:00,train,569369,0.0136986301369863,0.08468692083150664,0.001,0.0005,0.0005,0.08368692083150664
186,186,2025-11-05 00:00:00+00:00,train,569371,0.0136986301369863,0.08566954877054393,0.001,0.0005,0.0005,0.08466954877054393
186,186,2025-11-05 00:00:00+00:00,train,569372,0.0136986301369863,0.08937080794186339,0.001,0.0005,0.0005,0.08837080794186339
186,186,2025-11-05 00:00:00+00:00,train,597964,0.0136986301369863,0.09369229195132857,0.0225,0.0225,0.0225,0.07119229195132856
186,186,2025-11-05 00:00:00+00:00,train,599323,0.0,0.08674404191755652,0.915,0.915,0.915,-0.8282559580824436
186,186,2025-11-05 00:00:00+00:00,train,599324,0.0,0.07943474069189989,0.085,0.085,0.085,-0.005565259308100118
186,186,2025-11-05 00:00:00+00:00,train,601818,0.0136986301369863,0.05432671973625729,0.0035,0.0035,0.0035,0.050826719736257284
186,186,2025-11-05 00:00:00+00:00,train,601819,0.0,0.06918846098644871,0.385,0.385,0.385,-0.3158115390135513
186,186,2025-11-05 00:00:00+00:00,train,601820,0.0136986301369863,0.06402631770572507,0.0065,0.0065,0.0065,0.057526317705725076
186,186,2025-11-05 00:00:00+00:00,train,601821,0.0,0.07032115424023809,0.0375,0.0375,0.0375,0.03282115424023809
186,186,2025-11-05 00:00:00+00:00,train,601822,0.0136986301369863,0.07584162539952069,0.0055,0.0055,0.0055,0.07034162539952069
186,186,2025-11-05 00:00:00+00:00,train,601823,0.0136986301369863,0.0467607117799395,0.0035,0.0035,0.0035,0.043260711779939495
186,186,2025-11-05 00:00:00+00:00,train,601824,0.0136986301369863,0.04643824749968448,0.0015,0.0015,0.0015,0.04493824749968448
186,186,2025-11-05 00:00:00+00:00,train,601825,0.0,0.06648633717856398,0.0635,0.0635,0.0635,0.0029863371785639747
186,186,2025-11-05 00:00:00+00:00,train,609655,0.0,0.07634031191118594,0.255,0.255,0.255,-0.17865968808881405
186,186,2025-11-05 00:00:00+00:00,train,616902,0.0,0.07555282350493153,0.3415,0.3415,0.3415,-0.2659471764950685
186,186,2025-11-05 00:00:00+00:00,train,616903,0.0,0.0773221033553577,0.295,0.295,0.295,-0.21767789664464227
186,186,2025-11-05 00:00:00+00:00,train,616904,0.0,0.07421863968270165,0.175,0.175,0.175,-0.10078136031729834
186,186,2025-11-05 00:00:00+00:00,train,616905,0.0,0.07119426670161128,0.075,0.075,0.075,-0.003805733298388722
186,186,2025-11-05 00:00:00+00:00,train,616906,0.0136986301369863,0.07801059981463732,0.04,0.04,0.04,0.038010599814637315
186,186,2025-11-05 00:00:00+00:00,train,616907,0.0136986301369863,0.07133093263099974,0.0135,0.0135,0.0135,0.05783093263099974
186,186,2025-11-05 00:00:00+00:00,train,616908,0.0136986301369863,0.07162197842336201,0.0075,0.0075,0.0075,0.06412197842336201
186,186,2025-11-05 00:00:00+00:00,train,616909,0.0136986301369863,0.07069673161838234,0.0045,0.0045,0.0045,0.06619673161838234
186,186,2025-11-05 00:00:00+00:00,train,616910,0.0136986301369863,0.0739559504316941,0.0045,0.0045,0.0045,0.0694559504316941
186,186,2025-11-05 00:00:00+00:00,train,616911,0.0136986301369863,0.06584497535493325,0.0035,0.0035,0.0035,0.062344975354933246
186,186,2025-11-05 00:00:00+00:00,train,616912,0.0136986301369863,0.06591391223485389,0.0045,0.0045,0.0045,0.061413912234853894
186,186,2025-11-05 00:00:00+00:00,train,616913,0.0136986301369863,0.060776868348239935,0.0035,0.0035,0.0035,0.05727686834823993
186,186,2025-11-05 00:00:00+00:00,train,628936,0.0136986301369863,0.07488084063744033,0.0015,0.0015,0.0015,0.07338084063744033
186,186,2025-11-05 00:00:00+00:00,train,628937,0.0136986301369863,0.07488705082554072,0.0015,0.0015,0.0015,0.07338705082554071
186,186,2025-11-05 00:00:00+00:00,train,628940,0.0,0.0818877882602362,0.0625,0.0625,0.0625,0.019387788260236197
186,186,2025-11-05 00:00:00+00:00,train,628942,0.0136986301369863,0.07786822031376799,0.0015,0.0015,0.0015,0.07636822031376798
186,186,2025-11-05 00:00:00+00:00,train,628943,0.0136986301369863,0.07389311202052297,0.0015,0.0015,0.0015,0.07239311202052297
186,186,2025-11-05 00:00:00+00:00,train,628944,0.0136986301369863,0.07645979997739785,0.0015,0.0015,0.0015,0.07495979997739785
186,186,2025-11-05 00:00:00+00:00,train,628945,0.0136986301369863,0.07337345567113528,0.0015,0.0015,0.0015,0.07187345567113528
186,186,2025-11-05 00:00:00+00:00,train,628946,0.0136986301369863,0.0759589295506453,0.0015,0.0015,0.0015,0.0744589295506453
186,186,2025-11-05 00:00:00+00:00,train,628948,0.0136986301369863,0.07563508342149303,0.0015,0.0015,0.0015,0.07413508342149303
186,186,2025-11-05 00:00:00+00:00,train,628949,0.0136986301369863,0.07827486401441175,0.0015,0.0015,0.0015,0.07677486401441175
186,186,2025-11-05 00:00:00+00:00,train,628950,0.0136986301369863,0.07540808529613409,0.0015,0.0015,0.0015,0.07390808529613409
186,186,2025-11-05 00:00:00+00:00,train,628951,0.0136986301369863,0.0753246688584743,0.0015,0.0015,0.0015,0.0738246688584743
186,186,2025-11-05 00:00:00+00:00,train,628952,0.0136986301369863,0.07565875717342205,0.0015,0.0015,0.0015,0.07415875717342205
186,186,2025-11-05 00:00:00+00:00,train,628953,0.0136986301369863,0.0772682350502801,0.0015,0.0015,0.0015,0.0757682350502801
187,187,2025-11-06 00:00:00+00:00,train,540819,0.0,0.045381310815287394,0.485,0.485,0.485,-0.4396186891847126
187,187,2025-11-06 00:00:00+00:00,train,540843,0.0,0.08495507195206607,0.51,0.51,0.51,-0.4250449280479339
187,187,2025-11-06 00:00:00+00:00,train,540844,0.0,0.05316569918355432,0.494,0.494,0.494,-0.4408343008164457
187,187,2025-11-06 00:00:00+00:00,train,553824,0.0,0.08802986733643496,0.175,0.175,0.175,-0.08697013266356503
187,187,2025-11-06 00:00:00+00:00,train,553826,0.0,0.0821606552951743,0.085,0.085,0.085,-0.0028393447048257053
187,187,2025-11-06 00:00:00+00:00,train,553827,0.0136986301369863,0.08506617460270385,0.058,0.058,0.058,0.02706617460270385
187,187,2025-11-06 00:00:00+00:00,train,553828,0.0,0.07515169141421484,0.2525,0.2525,0.2525,-0.17734830858578515
187,187,2025-11-06 00:00:00+00:00,train,553829,0.0,0.08684146544413791,0.0795,0.0795,0.0795,0.007341465444137912
187,187,2025-11-06 00:00:00+00:00,train,553830,0.0,0.0903202310679843,0.0845,0.0845,0.0845,0.005820231067984294
187,187,2025-11-06 00:00:00+00:00,train,553831,0.0136986301369863,0.07295369770742664,0.0065,0.0065,0.0065,0.06645369770742664
187,187,2025-11-06 00:00:00+00:00,train,553837,0.0136986301369863,0.07953485740016024,0.0165,0.0165,0.0165,0.06303485740016024
187,187,2025-11-06 00:00:00+00:00,train,553838,0.0,0.08069958872728887,0.0615,0.0615,0.0615,0.01919958872728887
187,187,2025-11-06 00:00:00+00:00,train,553839,0.0136986301369863,0.07642670414303204,0.0095,0.0095,0.0095,0.06692670414303205
187,187,2025-11-06 00:00:00+00:00,train,553843,0.0136986301369863,0.08109048067162225,0.026,0.026,0.026,0.055090480671622255
187,187,2025-11-06 00:00:00+00:00,train,553848,0.0136986301369863,0.07154748467078909,0.0105,0.0105,0.0105,0.06104748467078908
187,187,2025-11-06 00:00:00+00:00,train,553849,0.0136986301369863,0.08304027607631713,0.0455,0.0455,0.0455,0.03754027607631713
187,187,2025-11-06 00:00:00+00:00,train,553850,0.0136986301369863,0.07405604678990733,0.0085,0.0085,0.0085,0.06555604678990734
187,187,2025-11-06 00:00:00+00:00,train,553851,0.0,0.0817831827575611,0.071,0.071,0.071,0.0107831827575611
187,187,2025-11-06 00:00:00+00:00,train,553852,0.0136986301369863,0.0757697467876906,0.0125,0.0125,0.0125,0.06326974678769061
187,187,2025-11-06 00:00:00+00:00,train,553856,0.0,0.06003038478118089,0.485,0.485,0.485,-0.4249696152188191
187,187,2025-11-06 00:00:00+00:00,train,553857,0.0,0.05469470980991334,0.044,0.044,0.044,0.010694709809913341
187,187,2025-11-06 00:00:00+00:00,train,553858,0.0136986301369863,0.0650739736875936,0.0275,0.0275,0.0275,0.037573973687593604
187,187,2025-11-06 00:00:00+00:00,train,553859,0.0136986301369863,0.060190956324848874,0.015,0.015,0.015,0.045190956324848874
187,187,2025-11-06 00:00:00+00:00,train,553860,0.0136986301369863,0.053823210104790555,0.0065,0.0065,0.0065,0.047323210104790556
187,187,2025-11-06 00:00:00+00:00,train,553862,0.0,0.07050385308376865,0.146,0.146,0.146,-0.07549614691623134
187,187,2025-11-06 00:00:00+00:00,train,553863,0.0136986301369863,0.05175180724923478,0.0175,0.0175,0.0175,0.03425180724923478
187,187,2025-11-06 00:00:00+00:00,train,553864,0.0136986301369863,0.04724448969321429,0.005,0.005,0.005,0.042244489693214295
187,187,2025-11-06 00:00:00+00:00,train,553865,0.0,0.060913995849045846,0.065,0.065,0.065,-0.004086004150954156
187,187,2025-11-06 00:00:00+00:00,train,553866,0.0,0.06410158893633186,0.1615,0.1615,0.1615,-0.09739841106366814
187,187,2025-11-06 00:00:00+00:00,train,553869,0.0136986301369863,0.04707052850497771,0.0015,0.0015,0.0015,0.04557052850497771
187,187,2025-11-06 00:00:00+00:00,train,553871,0.0,0.05931530712767989,0.0295,0.0295,0.0295,0.029815307127679894
187,187,2025-11-06 00:00:00+00:00,train,553876,0.0136986301369863,0.05063712545266762,0.0015,0.0015,0.0015,0.049137125452667615
187,187,2025-11-06 00:00:00+00:00,train,553877,0.0136986301369863,0.04138065736143242,0.001,0.0005,0.0005,0.04038065736143242
187,187,2025-11-06 00:00:00+00:00,train,553879,0.0136986301369863,0.04591569213987305,0.0015,0.0015,0.0015,0.04441569213987305
187,187,2025-11-06 00:00:00+00:00,train,553881,0.0136986301369863,0.05060219295469679,0.004,0.004,0.004,0.046602192954696794
187,187,2025-11-06 00:00:00+00:00,train,558934,0.0,0.038309461243868435,0.1615,0.1615,0.1615,-0.12319053875613156
187,187,2025-11-06 00:00:00+00:00,train,558935,0.0,0.04026454212334699,0.1105,0.1105,0.1105,-0.070235457876653
187,187,2025-11-06 00:00:00+00:00,train,558936,0.0,0.04583016180722461,0.161,0.161,0.161,-0.1151698381927754
187,187,2025-11-06 00:00:00+00:00,train,558937,0.0,0.03745183302740484,0.085,0.085,0.085,-0.04754816697259517
187,187,2025-11-06 00:00:00+00:00,train,558938,0.0,0.03921579884912414,0.0885,0.0885,0.0885,-0.04928420115087585
187,187,2025-11-06 00:00:00+00:00,train,558939,0.0,0.039594510296608765,0.0535,0.0535,0.0535,-0.013905489703391234
187,187,2025-11-06 00:00:00+00:00,train,558940,0.0,0.043298054273870144,0.0785,0.0785,0.0785,-0.035201945726129856
187,187,2025-11-06 00:00:00+00:00,train,558941,0.0,0.03828562276542481,0.0335,0.0335,0.0335,0.00478562276542481
187,187,2025-11-06 00:00:00+00:00,train,558943,0.0,0.033672619927954534,0.0125,0.0125,0.0125,0.021172619927954533
187,187,2025-11-06 00:00:00+00:00,train,558944,0.0,0.03230429320166338,0.0095,0.0095,0.0095,0.022804293201663377
187,187,2025-11-06 00:00:00+00:00,train,558945,0.0,0.03520985106550986,0.0105,0.0105,0.0105,0.02470985106550986
187,187,2025-11-06 00:00:00+00:00,train,558946,0.0,0.040007613595545756,0.0215,0.0215,0.0215,0.018507613595545758
187,187,2025-11-06 00:00:00+00:00,train,558947,0.0,0.03500354088258423,0.0165,0.0165,0.0165,0.018503540882584227
187,187,2025-11-06 00:00:00+00:00,train,558949,0.0,0.04797886399074361,0.0215,0.0215,0.0215,0.02647886399074361
187,187,2025-11-06 00:00:00+00:00,train,558951,0.0,0.03904575775858317,0.0235,0.0235,0.0235,0.015545757758583169
187,187,2025-11-06 00:00:00+00:00,train,558952,0.0,0.02934434472529076,0.0055,0.0055,0.0055,0.02384434472529076
187,187,2025-11-06 00:00:00+00:00,train,558954,0.0,0.027970145319401146,0.0025,0.0025,0.0025,0.025470145319401147
187,187,2025-11-06 00:00:00+00:00,train,558955,0.0,0.034014208385429984,0.0065,0.0065,0.0065,0.027514208385429985
187,187,2025-11-06 00:00:00+00:00,train,558956,0.0,0.02867054279405318,0.0045,0.0045,0.0045,0.02417054279405318
187,187,2025-11-06 00:00:00+00:00,train,558957,0.0,0.02810623511626632,0.0015,0.0015,0.0015,0.02660623511626632
187,187,2025-11-06 00:00:00+00:00,train,558958,0.0,0.028121836951479132,0.0025,0.0025,0.0025,0.025621836951479134
187,187,2025-11-06 00:00:00+00:00,train,558959,0.0,0.02852185141727374,0.0025,0.0025,0.0025,0.026021851417273742
187,187,2025-11-06 00:00:00+00:00,train,558960,0.0,0.028860990692526175,0.0015,0.0015,0.0015,0.027360990692526174
187,187,2025-11-06 00:00:00+00:00,train,558961,0.0,0.030014580636898117,0.0035,0.0035,0.0035,0.026514580636898117
187,187,2025-11-06 00:00:00+00:00,train,558962,0.0,0.02756720243655558,0.0015,0.0015,0.0015,0.026067202436555578
187,187,2025-11-06 00:00:00+00:00,train,559651,0.0,0.06267815271499756,0.064,0.064,0.064,-0.0013218472850024393
187,187,2025-11-06 00:00:00+00:00,train,559652,0.0,0.0362465758026904,0.2725,0.2725,0.2725,-0.2362534241973096
187,187,2025-11-06 00:00:00+00:00,train,559653,0.0,0.034441352637995,0.0825,0.0825,0.0825,-0.048058647362005005
187,187,2025-11-06 00:00:00+00:00,train,559654,0.0,0.03588051491142727,0.0405,0.0405,0.0405,-0.004619485088572732
187,187,2025-11-06 00:00:00+00:00,train,559655,0.0,0.03499886640557493,0.0365,0.0365,0.0365,-0.0015011335944250664
187,187,2025-11-06 00:00:00+00:00,train,559656,0.0,0.03249548643534573,0.0125,0.0125,0.0125,0.019995486435345728
187,187,2025-11-06 00:00:00+00:00,train,559657,0.0,0.029162406026272254,0.0105,0.0105,0.0105,0.018662406026272255
187,187,2025-11-06 00:00:00+00:00,train,559658,0.0,0.03949432852402287,0.0645,0.0645,0.0645,-0.025005671475977133
187,187,2025-11-06 00:00:00+00:00,train,559659,0.0,0.033302219176466606,0.0125,0.0125,0.0125,0.020802219176466605
187,187,2025-11-06 00:00:00+00:00,train,559660,0.0,0.032892252829990476,0.0235,0.0235,0.0235,0.009392252829990476
187,187,2025-11-06 00:00:00+00:00,train,559661,0.0,0.039967468008746086,0.0765,0.0765,0.0765,-0.03653253199125391
187,187,2025-11-06 00:00:00+00:00,train,559662,0.0,0.024259431924438964,0.0105,0.0105,0.0105,0.013759431924438964
187,187,2025-11-06 00:00:00+00:00,train,559663,0.0,0.03377975786031805,0.0195,0.0195,0.0195,0.014279757860318053
187,187,2025-11-06 00:00:00+00:00,train,559664,0.0,0.02317361689410419,0.0075,0.0075,0.0075,0.01567361689410419
187,187,2025-11-06 00:00:00+00:00,train,559665,0.0,0.023622346060695795,0.0095,0.0095,0.0095,0.014122346060695795
187,187,2025-11-06 00:00:00+00:00,train,559666,0.0,0.022772930454008838,0.0075,0.0075,0.0075,0.015272930454008838
187,187,2025-11-06 00:00:00+00:00,train,559667,0.0,0.024157717788729532,0.0105,0.0105,0.0105,0.013657717788729531
187,187,2025-11-06 00:00:00+00:00,train,559668,0.0,0.039419003205760306,0.0275,0.0275,0.0275,0.011919003205760306
187,187,2025-11-06 00:00:00+00:00,train,559669,0.0,0.034843077817284615,0.0125,0.0125,0.0125,0.022343077817284614
187,187,2025-11-06 00:00:00+00:00,train,559670,0.0,0.02204062243459144,0.0065,0.0065,0.0065,0.01554062243459144
187,187,2025-11-06 00:00:00+00:00,train,559671,0.0,0.022095675435329733,0.0075,0.0075,0.0075,0.014595675435329733
187,187,2025-11-06 00:00:00+00:00,train,559672,0.0,0.02487524705487709,0.0115,0.0115,0.0115,0.013375247054877089
187,187,2025-11-06 00:00:00+00:00,train,559673,0.0,0.02289354111689007,0.0095,0.0095,0.0095,0.01339354111689007
187,187,2025-11-06 00:00:00+00:00,train,559674,0.0,0.03035104716644179,0.0075,0.0075,0.0075,0.02285104716644179
187,187,2025-11-06 00:00:00+00:00,train,559675,0.0,0.027769365667375246,0.0225,0.0225,0.0225,0.005269365667375247
187,187,2025-11-06 00:00:00+00:00,train,559676,0.0,0.02263785675281234,0.0075,0.0075,0.0075,0.015137856752812342
187,187,2025-11-06 00:00:00+00:00,train,559677,0.0,0.021652110509587732,0.0075,0.0075,0.0075,0.014152110509587732
187,187,2025-11-06 00:00:00+00:00,train,559678,0.0,0.024188617661276876,0.0085,0.0085,0.0085,0.015688617661276875
187,187,2025-11-06 00:00:00+00:00,train,559679,0.0,0.024028056491125632,0.0065,0.0065,0.0065,0.017528056491125633
187,187,2025-11-06 00:00:00+00:00,train,559680,0.0,0.021895062394301938,0.0065,0.0065,0.0065,0.01539506239430194
187,187,2025-11-06 00:00:00+00:00,train,559681,0.0,0.021645637313097783,0.0075,0.0075,0.0075,0.014145637313097783
187,187,2025-11-06 00:00:00+00:00,train,559682,0.0,0.022074910301666445,0.0065,0.0065,0.0065,0.015574910301666446
187,187,2025-11-06 00:00:00+00:00,train,559683,0.0,0.02288202251834333,0.0075,0.0075,0.0075,0.015382022518343329
187,187,2025-11-06 00:00:00+00:00,train,559684,0.0,0.03137638146207166,0.0105,0.0105,0.0105,0.020876381462071658
187,187,2025-11-06 00:00:00+00:00,train,559685,0.0,0.02124255153775504,0.0075,0.0075,0.0075,0.01374255153775504
187,187,2025-11-06 00:00:00+00:00,train,559686,0.0,0.031022245035588005,0.0105,0.0105,0.0105,0.020522245035588006
187,187,2025-11-06 00:00:00+00:00,train,559687,0.0,0.023007761043145683,0.0085,0.0085,0.0085,0.014507761043145682
187,187,2025-11-06 00:00:00+00:00,train,559688,0.0,0.021807759022585995,0.0075,0.0075,0.0075,0.014307759022585995
187,187,2025-11-06 00:00:00+00:00,train,559689,0.0,0.02459866609461078,0.0065,0.0065,0.0065,0.01809866609461078
187,187,2025-11-06 00:00:00+00:00,train,559690,0.0,0.021494658632777715,0.0065,0.0065,0.0065,0.014994658632777717
187,187,2025-11-06 00:00:00+00:00,train,560317,0.0,0.06212203905182342,0.115,0.115,0.115,-0.05287796094817659
187,187,2025-11-06 00:00:00+00:00,train,561229,0.0,0.03144900164392362,0.1895,0.1895,0.1895,-0.1580509983560764
187,187,2025-11-06 00:00:00+00:00,train,561230,0.0,0.03892857056018878,0.1805,0.1805,0.1805,-0.1415714294398112
187,187,2025-11-06 00:00:00+00:00,train,561231,0.0,0.03785416219408979,0.058,0.058,0.058,-0.020145837805910213
187,187,2025-11-06 00:00:00+00:00,train,561232,0.0,0.03660311456255436,0.0185,0.0185,0.0185,0.018103114562554364
187,187,2025-11-06 00:00:00+00:00,train,561233,0.0,0.039358940349308806,0.0205,0.0205,0.0205,0.018858940349308805
187,187,2025-11-06 00:00:00+00:00,train,561234,0.0,0.04256385306297718,0.1105,0.1105,0.1105,-0.06793614693702282
187,187,2025-11-06 00:00:00+00:00,train,561235,0.0,0.03006570903378604,0.0075,0.0075,0.0075,0.02256570903378604
187,187,2025-11-06 00:00:00+00:00,train,561236,0.0,0.02946292463723203,0.0095,0.0095,0.0095,0.01996292463723203
187,187,2025-11-06 00:00:00+00:00,train,561237,0.0,0.03668122041984338,0.0125,0.0125,0.0125,0.024181220419843382
187,187,2025-11-06 00:00:00+00:00,train,561238,0.0,0.028060853532932258,0.0105,0.0105,0.0105,0.017560853532932255
187,187,2025-11-06 00:00:00+00:00,train,561239,0.0,0.04426811263180748,0.0415,0.0415,0.0415,0.0027681126318074775
187,187,2025-11-06 00:00:00+00:00,train,561240,0.0,0.029449523920030727,0.0095,0.0095,0.0095,0.01994952392003073
187,187,2025-11-06 00:00:00+00:00,train,561241,0.0,0.036037515709002495,0.0105,0.0105,0.0105,0.025537515709002492
187,187,2025-11-06 00:00:00+00:00,train,561242,0.0,0.027247582672730405,0.0075,0.0075,0.0075,0.019747582672730406
187,187,2025-11-06 00:00:00+00:00,train,561243,0.0,0.03386701867882311,0.0375,0.0375,0.0375,-0.003632981321176891
187,187,2025-11-06 00:00:00+00:00,train,561244,0.0,0.02738837865853401,0.0085,0.0085,0.0085,0.01888837865853401
187,187,2025-11-06 00:00:00+00:00,train,561245,0.0,0.025532166155039192,0.0085,0.0085,0.0085,0.01703216615503919
187,187,2025-11-06 00:00:00+00:00,train,561246,0.0,0.04468501390526372,0.0155,0.0155,0.0155,0.02918501390526372
187,187,2025-11-06 00:00:00+00:00,train,561247,0.0,0.023754436832988727,0.0065,0.0065,0.0065,0.017254436832988728
187,187,2025-11-06 00:00:00+00:00,train,561248,0.0,0.02490801450994044,0.0065,0.0065,0.0065,0.01840801450994044
187,187,2025-11-06 00:00:00+00:00,train,561249,0.0,0.026364481655889643,0.0095,0.0095,0.0095,0.016864481655889642
187,187,2025-11-06 00:00:00+00:00,train,561250,0.0,0.026310077143791643,0.0095,0.0095,0.0095,0.016810077143791645
187,187,2025-11-06 00:00:00+00:00,train,561251,0.0,0.0257860947182293,0.0065,0.0065,0.0065,0.019286094718229303
